label,sentence
1," 330 mL Bottle. The label is marked with a ""serve before end of 2014"" best-before date. Murky deep copper-ruby body with a pale beige foamy head that settles to a clingy ring. Aroma of roses and cherry candy as well as malts and roasted malts; there are nuances of wine and wild berries. Flavor! Wow! This is a chart buster but here I have to give it the limit of 10. Okay, Il transfer the bonus points where I can. Wild berries accompany the malts in the mild but delightful sweetness. There is a wine-like expression in the aftertaste, a cherry cough drop linger, and then a nice clean finish. This beer has tied on my scoreboard with its own sibling,  Chimay Triple / Blanche
"
1," Light citric hoppy notes on a light, yet chewy body. Sparkly mouthfeel. Grassy aftertaste.
"
1," Bottled.  Clear golden, rich but brief airy head. Sweet and fruity, lightly buttery. Light bodied with papery malt, low hop rate and bitterness.
"
1," APR 11, 2011 75 cl bottle, pours a nice dark colour with a solid head that has solid retention, medium body, decent carbonation, aroma of yeast, malt and dark fruit, taste follows the nose, pretty smooth with a solid finish ,
"
1," Pours a nice dark mahogany color with a very thin white head that dissipates quickly.  The aroma is delicate with dried fruits, yeast, and malty sweetness.  The flavor is similar to the nose, with the fruit flavors and a caramel sweetness being the most prominent flavors.  This all wraps up with a nice dry finish that is refreshing since the body is relatively thin for such a flavorful beer.  Overall, it deserves the reputation that is has as one of the best Belgians that you can find most anywhere with a decent beer selection.
"
1," a pretty decent porter.  nice and dark, reasonably thick without being like oatmeal.  very little carbonation.
"
1," 750ml bottle from Peckhams. Dark brown with rocky beige head. Aroma of malt, chocolate, raisin, yeast, spice, alcohol. Firm mouthefeel, alcohol well masked. A good beer, but it just doesnt have the magic it once did, (for me anyway).
"
1," Worst dunkel to date.  This was a real dissappointment since I pass the brewery daily.  The only thing I enjoyed was the classic dunkel head and pour.  Just tasted like a watered down dunkel with hardly and real depth.
"
1," JUL 26, 2008 33cl bottle from Vinmonopolet. It poured a dark red brown, almost black colour with very big off-white head that settles down fast in the glass. The aroma is a bit sweet and smells of raisins, alcohol and fruits. It has a bitter flavour that tastes of malts, raisins and alcohol. It has a short aftertaste.
"
1," 750ml bottle, from notes. Dark red color, medium head. Quite fruity. Very nice balance. The beer that really got me into craft beer ! Rating #72
"
1," on tap at brewpub. dark golden, orange tint, light orange-ish head. floral piney hops, rose and strawberries, some caramel malts. brett, oak, acidity, light citric twist bite toward the end. somewhat malt-lacking. average carbonation.
"
1," Ooo the second of the chimays!  Nice pop to the cork with this one.  Hazy yellow color to this one.  White fritzy head.  I smell yeast!  Some carbonation and maybe some bananas.  Has some hops in the aroma as well.  Pretty interesting smell.  Taste is more bitter than I would have expected.  Tastes fairly carbonated with some nice honey flavors near the beginning.  Alcohol is slightly present in the aftertaste.  Pretty delicious beer.
"
1," Dry fruity overrated brew that goes to shit if there is some age on it and tastes like cardboard. The palate is good though and this is still very drinkable if reasonably fresh.
"
1," Bottle - Thanks hopscotch! Pours a dark auburn/ruby with a bubbly cream colored head. Malty aroma with mild chocolate hints, cinnamon, and evident oxidation. (It had been expired for five years) Very oxidized flavor. Gained some metallic/musty bitterness. Somewhat watery mouth feel with a toasted, mildly chocolaty malt character. Seems like it possessed a decent malt profile, but the rating suffered due to the heavy oxidation. Not bad though.
"
1," Poured a very dark brown with a decent light brown head.  Wonderful aroma similar to Chimay White.  Raisins, soap, cork, and prune.  Taste is like light desert wine.  Light with dark fruit flavorrune, raisins, and a little leather.  Finish is very warm and sweet.  Among Chimays, I prefer the White; the flavor is more balanced and subtle.  The Blue has too much fruit in the flavor; tastes similar to prune juice and desert wine.  I prefer the white.
"
1," The Sailor Hagars IPA was undoubtedly better when it was brewed on premises in North Vancouver. However, it remains one of the finest BC IPAs. Reddish-orange color. Strong nose with distinct hops and grapefruit notes. Citrusy throughout the bouquet and the taste too.
"
1," Cloudy and flat when poured. Certainly	doesnt meet my definition of a strong pale ale.Not a pleasant drink at all-resembled drinking alcoholic mud.
"
1," Bottle. Pours cloudy brown with a fizzy beige head. Aroma is like peeled apple skin, with hints of caramel and spice. Medium body. Flavor has a general fruit sweetness, as well as a light spicy note. Nice.
"
1, 08/18/2005	Mode
1," FEB 11, 2004 Very good. Hints of Belgian chocolate, the kind you may find with a little liquor inside. A very good beer.
"
1," Another fine beer from Chimay.  Unbelievable flavor.  Just a hint of bite but not enough to lock up your jaw on the first taste.  Drank this while sitting on the back porch swing on a warm summer evening.  Went down smooth and did not feel the buzz until I stood up!
"
1," Beer pours a nice rust brown, has a very creamy light head that smells of fruits and berries. This beer has a nice mouthfeel very smooth and velvety. Slight bitterness, definitely notes of hops, berries, a bread note as well. Nice beer, had this many many times just now rating it. Try this one.
"
1," Amber coloured. Lactic aroma of yoghurt. The flavour is malty with quite a lot of lactic notes.
"
1,"  Bomber, split with friend.  Finally I get a chance to try Chimay!  Pours an attractive ruby brown that is cloudy.  Aroma is of malts and spices, a wonderful blend that I cannot do justice to by description.  Features an smooth flavor of soft malts, brown sugar, caramel, roasts, wood and alcohol.  There must also be some fruit notes in there, because this beer is rich and complex, without sacrificing perfect crisp drinkability.  The soft carbonation brings out the flavors.  Of the BSAs Ive tried, this tops the list.
"
1," Pours hazy dark golden brown.  The yeast is strong with a hint of citrus and a bready undertone, very earthy and fresh.  Has a great flavor thats fruity, oaky hints and very complex a ful palate and many tastes of greatness some unexplainable only in the taste it can be described.
"
1," Belle rousse.  Odeur un peu faible mais caramel alcool.  Got un peu fum, caramlis, chaud et alcoolis.  Un Scotch ale acceptable.
"
1,")
"
1," Pours a dark, almost opaque brownish amber. Nose of roasted malts, dough, dried fruits. The dried fruits are there in the flavor, too--sweet with a mild hoppy counterpoint. Nice, full mouthfeel. Solid Trappist offering, but not stellar.
"
1," from bottle, nodescript concoction. Not sure it quite deserves some of the low ratings though. clear golden colour, definite malty aroma and flavour that lingers. Sessionable.
"
1," Poured a cloudy, dark, light milk chocolate brown with a slight red tinge. A frothy tan head dissipates quickly into a translucent tan film. Aroma is spicy with hints of fruit and chocolate.  Palate is light cream with a mild, soft carbonation.  Taste is incredibly complex, dark chocolate, dark cherry and other dark fruits such as raisin.  The sweetness is pervasive  maybe a hint of caramel.  Alcohol is present, but comes across as red wine.  There is a nuttiness, but it only emerges for a second out of the fruit.  Spiciness includes cloves.  I could contemplate this one for a hell of a long time.  An incredible beer.  As complex as Ive ever had.
"
1," On tap at Rock Bottom in Atlanta.  Poured a clear amber color with a thin whitish head.  Aroma of malt and nuts.  Flavor was caramel, malt and a slight hop finish.
"
1," NOV 26, 2006 0.33l bottle at home. Guys you described it well. I will just add that there is quite a difference if you drink it cold or around 12C. Do not rush, wait few minutes so beer can worm up a bit  and you will enjoy every sip of it. Such a nice creamy mouthful! One of my favorites. Very good trappist.
"
1," Pours a dark gold, hints of copper. Light tan head, ok retention, not much lacing...The aroma was really nice, lots of orange, super sweet, nots of pine and caramel on the finish...The taste was really nice. It was sweet enough to make it drinkable but balanced by some nice hops light pine.		Overall, a super solid ipa, worth trying but not actively seeking out.
"
1," Poured a dark brown-reddish color with nice creamy off-white head that lasted a while.  The attractive aroma is of caramel and fruit.  The flavor is malty up front with the taste of dark fruit and a slight bitterness at the finish.  Mouthfeel is rich.  Another one I have to thank my brother for introducing me to.
"
1," Dark Mahogony coloured beer with a deep complex array of flavours including raisins,roast malts, spices and a distinctive yeast flavour. Such an easy drinking beer for a 9%er. It shouldnt be hazey, its bottle conditioned, the yeast is supposed to be left behind in the bottle. Its all in the pooring technique.
"
1," Appearance is a very dark , rusty orange/amber in color.  Smells consists of slight yeast with some apparent spices.  Carbonation is above average, head is an white/tan in color, and lasts until the beer is gone.  Lacing is moderate.  A very smooth mouthfeel to it and goes down quite well with a slight aftertaste to it.  Overall a very enjoyable beer.  I have been waiting to try the Chimays and after sampling the Red I will try the other styles.  I will be going back to this and have some available for just sitting back and enjoying a really good beer.
"
1," Draft at Downtown Chattanooga location		About as standard a brewpub brown as you can get. Nice typical malt character, with nutty aroma and sweet toffee finish.
"
1," On draft at Seven Bridges in Jacksonville.  Pours a dark stout brown with a tan head.  Nose is a nice amount of roast, dark chocolate, hints of black coffee, and earth.  Flavor is similar with dark flavors all around- dark chocolate, roasted malts, and hints of earthy coffee.  Medium in body for a stout with such low alcohol, and nice overall.
"
1," (0.33 l bottle, BBE2010, at Kaisla on 2008-06-11) Orange and cloudy. Quite big white dense head. Yeasty and fruity nose. Full and quite dry palate, quite carbonated. Malts and hints of chocolate in taste. Bitter aftertaste. Bit harsh. Perhaps too young.
"
1," Tasty delicious stout.  Nutty, creamy, roasty, and smooth.  Nice hop balance too.  Yummy.  Good job.
"
1," This beer confused me.  I had trouble describing the flavor.  It did grow on me over time, however and I may edit this rating as I learn more about the style.  Initially, it reminded me of the smell of a red wine with hint of fruit and malt.  It was a hazy amber with a big head that quickly dissipated, but left nice lacing on the glass.  The flavor is malty with a hint of cherry and very little hop flavor or aroma.  Overall I did not enjoy this beer.
"
1," bottled, thanks to cavie, clear yellow with a sour lemon aroma, flavor is sour lemons also with a thin finish
"
1," draft. gold color.  prickly, zesty, assertively bitter hops - slightly cheesy / musty with a heavy dried grass character.  medium-bodied, a bit under-	attenuated for bitter, leaving it a tad too chewy and syrupy, but the malt is firm and snappy, hops are aggressive with bright acidity and the yeast is mostly transparent and clean.  clean, bright, snappy, well-made and delicious.
"
1," Th aroma was light chocolate and caramel with a slight bit of acidity and a fruity nature which became more toasty as the beer warmed. The beer arrived dark brown with a beige well lasting head which laced the glass. The flavor was toasty and a bit nutty with chocolate and caramel. The flavor was a bit fruity on the palate with a light sweetness and no notable bittering character. The finish eventually became dry without any real aftertaste. The body was medium with a moderate level of carbonation and a creamy texture on the palate. Just a tad sweet, but a decent brown ale. Pint at Rock Bottom in Charlotte.
"
1," 650ml Bottle purchased at Sailor Hagars. Beer has good body and hop bitterness. Pronounced grapefruit flavour. Overall, this is an enjoyable IPA and more than worth trying.
"
1," Pours the color of dark brown sugar with a thick head.  An opaque, ruddy appearance.  A thick head that rises like dough resting of a warm shelf.  Malty taste with a finish approaching a dry wine.  The 9% ABV gives a good warming effect, though its not a huge body ale like some other warming brews.  Very nice.
"
1," I fell in love with red, proposed to white, but im ready to settle down with the blue. From the lightly fruity aroma, to the pillow-like head, to the smooth fruit and maybe even slightly oakey flavor this is a classic! Perilously drinkable for 9%abv.
"
1," 50cl bottle from the Hogs Back Brewery Shop. A hazy gold colour with a fast fading white head; the aroma is full of tropical fruits; the taste is quite sour and fruity with a medicinal aftertaste; the alcohol is quite evident; and the whole effect is slightly disturbing. Not to my liking.
"
1," This was a very robust beer that should not be taken on an empty stomach as the 9% AC is something to be respected.  The essence of coffee was portrayed by the roasting of the hops.  Like the Chimay Rouge, this was a very enjoyable beer and I would recommend it to anyone.
"
1," I cannot possibly say enough good things about this beer.  It has now become my favorite beer.  The complexities are immessurable, and it hides the 9% alcohol well.  I love this beer, and highly recommend it to anyone who wants to have great, great beer
"
1," Dark brown and cloudy body with tan head. Yeasty aroma with raisin, caramel and some citrus. Sweet and toasted malt taste. Mild alcohol. Lightly dry and toasty. Very good beer.
"
1," Sweet vanilla porter.  Bitter and sour.  Slightly creamy flavors -- melted ice cream.  Tasted like too much vanilla extract -- fake, overly sweet, and artificial.
"
1," the quadrupels. I know its not really in the same category, but it feels like it shouldve been, particularly when the rest of the Chimay series (rouge = dubbel, blanche = triple) kinda promises a quad at the end of the series. It also seems to aspire to reach f.ex. Rochefort 10 in complexity, however failing to do so. Nevertheless, good value for your money and a very nice beer in general.
"
1," on tap-pours an off white head and gold color.  Aroma is medium malt, herbal hops.  Taste is medium malt-caramel, some herbal/spice hops.
"
1," Bottle at Melting Pot in Montgomery.  Obviously a very good beer but the aroma and flavor were a bit lacking - just never really came through for me. From the appearance I expected a bigger bolder taste.  All that being said - very smooth and rich in the mouth - velvety.  Beautiful appearance and a great looking foamy head.
"
1," Poured cloudy amber, beautiful frothy head. Aroma is very pleasant, wheaty, yeasty. Head lasts, with lacing. This beer is nice on the tongue. Taste is slightly bitter, but the aftertaste smooths to a wine like character. It is overall a pleasant experience that I will drink again.
"
1," the aroma is metallic and yeasty; the body is thin and dry; the flavor (some dry caramel and roasted malt) is metallic too. Wrong.
"
1," FEB 27, 2006 33cl bottle. Reddish brown beer with thin beige head. Yeasty malt nose. Good choc malt in mouth with acidic dry hop finish. Good length with choc flavours. Thought the White was the best of the 3 Chimays.		Re-rate.  Well not really.  I had a 1990 33cl bottle in The Kulminator 24/2/06.  Musty, sherry aroma.  Sour in middle and on end.  Sherry, raisiny and a bit thin in the mouth.  Very musty and a bit disappointing.  Sourness was a bit of a surprise.  Some toffee but the mustiness overrides the subtle flavours.  Glad I had it.
"
1," JAN 23, 2010 Colore nocciola/caramello,schiuma bianca spessa e durevole,aroma maltato e di lievito.Gusto complesso con note maltate,dolci di caramello,un p di luppolo,lievito.Non devo aggiungere altro, una birra paradisiaca.
"
1," 33cl bottle. Served in a Chimay glass. Pours orange tinted golden with a 3 fingered head. Slight haze with lots and lots of fine bubbles. Aroma is light fruit, honey, spice (pepper), and floral. Taste is sweet and malty pils malt, light fruits (pear), some mild alcohol, & black pepper. Finish is slightly tart & bitter, but balanced. This is a pretty tasty beer and a nice example of the style.
"
1," Pours dark brown with a small but attractive and long lasting head. Little aroma but I do have a cold!. Nice carbonation. Warming, malty taste with herbs, caramel and flowers. Raisins and scotch whisky also present. Alcoholic finish. No bitterness whatsoever. Would go for Rochefort 8 instead. Fair comparison though.
"
1," 12oz bottle-pours a disappearing brown head and black color.  Aroma is bourbon, vanilla, dark malt/oat, dark tart fruit.  Taste is bourbon, vanilla, dark malt/oat, dark tart fruit.  Occasional.
"
1," Ahhh, Chimay blue....  Somebody had me drinking this stuff long before I knew anything of belgians.  Great beer, dark reddish brown color with malty aroma and flavor, and some wine like flavors from the yeast.  Amazing.
"
1," Bottle from Morrisons (!) Attractive red brown colour. The head retreated into a thin covering quite quickly. Aroma of plummy fruit, bicuity malt, hint of cardboard. Rounded mouthfeel, spicy peppery finish. Not the beer it once was, but tasty nonetheless.
"
1," Wow.  Just realized I have never rated this beer.  Chimay was really my first introduction to Belgian beers... in Amsterdam 11 years ago.  Always a favorite, but one that I dont drink nearly enough.  Lovely bready, yeasty nose with strong apricot and almond paste aromas.  Really lovely.  Some darker fruits and malts on the palate, and a bit of alcohol considering its only 7%.  Often has some metallic notes which detract a bit, but I do love this beer.
"
1," Chimay Blue was one of my first tastes of what the Belgium Trappist beers have to offer. One of the most important rules for drinking this beer is to drink it out of proper glassware. It really releases the full flavor which is what its all about. Great beer when you want to sit back and enjoy some of the finer things in life.
"
1," 22oz bottle acquired in trade with Sephiroth (thanks!). Poured a deeper reddish brown color with an averaged sized off white head. Aromas of roast, some chocolate, toasted grains, and light coffee. Tastes of licorice, chocolate, caramel, chocolate, lighter roast, and some spices.
"
1," Thanks to decaturstevo for sharing this one at his Februmergency Tasting.	Deep gold body with a whit head.	Toasty, nutty (almost peanuty) malty aroma.	Nutty with a nice bitter balance.
"
1," Poured a dark amber color with a grand fluffy head and excellent lacing. Spicy aroma that almost reminded me of lemongrass or cilantro. The mouthfeel seemed on the thin side, but the flavor was good-toasty sweet maltiness, chocolatey and with a vague sourness. Finished short with a light hoppy bitterness. Growler from the Nashville location.
"
1," Had afew times but never got around to rating this...how odd..is this beer forgetable, well, no...just with white and the blue, this falls in between like all middle kids....?...anyway, looks nice in a glass, real respectable looking lad...gripes.....smell is all that and a bag of chips, like most doobes....taste is pleasing, grinnnninng like a bastard....this is a good beer. its also aval everywhere, but lower the price a couple bucks, then the world would jump and scream...well, even mark dell liked this stuff so, people if he liked and i liked , try it, not the best (vest) dubbel but it is solid and happy ....over and out..
"
1," 12oz bottle. Lots of malt, quite possibly lots of caramel malts because it comes off as overly sweet even with the large amount of resiny hops. The hop bitterness is there, but the flavor and aroma contribution seems minimal. Big mouthfeel, lots of carbonation. Not the way I like my IPAs.
"
1," Tap.  Brown sugar and toffee aromas mix with caramel malt and milk chocolate notes.  Pours mahagoney with a tan head and spotty lacing.  Hoppy and caramel malt flavor with chocolate notes.  Creamy and medium bodied palate.
"
1," Chimay Premiere is a hazy raspberry brown ale with a mostly-diminishing, splotchy, sand-colored head that leaves good lacing.  It has a tart aroma of straw, cherries, and perhaps dark bread, molasses, herbs, figs, butter, sweat, earth and cheese. It is dry, fizzy and medium bodied; sharp and dry like Champagne.  It is lightly sweet and bitter, moderately acidic and tart.  There is a musty quality that one would expect in a wine.  It is a well-blended and focused flavor thats hard to pick apart.  Great balance!  The aftertaste is clean and lightly bitter with possibly a hint of coriander.  A classic.
"
1," Weak aroma of malt and nut.  Taste is malty, with a little bitterness.  Smooth finish with a little spice.  Very nice non offensive Dubbel.  But it lacks the punch and character that the top ones have.
"
1," Of the three Chimays (rouge, blanche, bleu), this ale has the most malt.  It pours a dark brown with a fair amount of head that quickly dissipates (actually, a lot of the head moved to the center of the glass giving it an appearance of a giant nipple).  Light flavors of spice and fruit (raison flavors in all the Chimay ales) that are mostly masked by the roasted malt.  But for a high 9% ABV, this is a very drinkable ale.
"
1," MAR 28, 2004 light copper color, medium head with so-so last.  not as cloudy as I like an ale of this sort, yeast kind of playing it cool.  good drinking beer when you're ""having more than one"" and overall very mild for [a trappist ale] my liking.
"
1," Bottle 500ml. w. swing top.Clear dark amber color with a average to large, frothy, good lacing, mostly lasting, off-white to beige head. Aroma is moderate malty, grain, toasted - caramel, mash, sour yeast, wood notes. Flavor is moderate to heavy sweet and light to moderate bitter with a average to long duration, caramel, light chocolate. Flavor is total different to aroma ! Body is medium, texture is oily to watery, carbonation is soft. [20101214]
"
1,"  nice smooth	malty flavor, mildy fruity, but served	via nitro and thru a restrictor disc	(stout tap).  Thus, overly creamy and lacking	some of its original flavor.  I could tell there	was a pretty good beer in there.  Aroma difficult	to detect.
"
1," Small bottle from Press Club in Portland, OR--Poured a dark brown-aubergine body with a one finger white fluffy head that quickly dissipated.  Malty, spicy nose.  Rich, nutty, molasses, toffee, saccharine notes.  This is one of the all time greats!
"
1," Faintly cloudy light tan coloured beer with thin head.  Faint honey aroma but this is more prominant in the flavour.  Thin body, some fruitiness.  Could use some more bittering hops, but still refreshing enough.
"
1," Poured from 11.20 oz bottle. Poured a hazy copper color, very small head that faded quickly. Aroma of dried fruit. Slight carbonation. Taste of light apples, almost cider like, raisins, sugar...Slightly sweet up front, but not overwhelming. Slightly bitter tart finish that was really quite delightful. This is an excellent Trappist Ale. The best I have had so far...Flavors very well blended!
"
1," 33cl bottle. It was my first trappist and my first great beer. I loved it. I should retry it pretty soon.
"
1," Medium gold, decent head, tiny bubbles.  Aroma was hay hops and a bit of grain, actually pleasant, if not spectacular.  Flavor was grainy, grassy hops, and something oddly fresh I couldnt put my finger on.  Not bad at all, to my shock.  This apparently is why I keep purchasing bottles with lettering I cant read.  Every now and then you get a bit of a pleasant surprise.
"
1," On tap at Siboire. Amber color hardly any head. The aroma and taste of spicies.Also in the taste malt and sweet caramel. This is different as an Abbey Dubbel.
"
1," 75 cl	Brown/black	Beige/withe head	Spicy and fruity	Very good beer, with lots of taste.	My no.1 CHIMAY
"
1," with a little more hopping this could have been a nice beer.
"
1," Huge Head! Had a good clean taste to it. Very enjoyable.
"
1," Barley Island makes some of the best looking/smelling beers I have ever encountered.  Luckily they usually taste good as well.  This beer is no exception.  Very dry and hoppy with a twinge of a sour aftertaste.  Good stuff.
"
1," JUL 19, 2004 750ml bottle.  Pours reddish-brown with a large, lasting, fluffy head.  Aroma is mildly malty with some yeasty notes, but uninspiring.  Thin body yields simplistic flavours that disappoint.  The typical full, sweet, and fruity flavours that one expects in a Dubbel are only vaguely apparent, with more off-putting cardboard flavours in the background.  There has been a lot of controversy surrounding Chimay over the last few years concerning ingredients, recipes, and cost-cutting, but who knows where the truth lies?  Having enjoyed this many times in the past, I can only say that this is not the same beer that built Chimays worldwide reputation, nor the beer that will sustain it.  	Update (7/19/2004)"
1," ""Heavy cream scent with accents of cocoa and vanilla. Sweet with a big bitter push and ample creaminess. Roasted nuts, fudge, burnt toast and wood. A half inch head sits atop a dark brown body leaving good lacing. Nice one here.""
"
1," black pour with huge head...aroma is a little weak for a porter, with hints of chocolate, bourbon, and coffee....good mouthfeel....flavor was great (bourbon, cream, coffee, and chocolate with a touch of smokiness)....a good porter overall
"
1," Overall I was disappointed in Chimay based on its rating.  I had a bottle on July 10th, 2007.  The flavor starts off with a smooth, caramel sweetness but about mid-swallow the flavor fell off and left a bitter taste.  St. Bernardus was much better and followed through on the taste.
"
1," dandelion, liquorice, slight hints of peach. Fairly bitter in taste, full bodied and rich, I certainly noticed the astringency mentioned in the brewers description which makes this a beer to enjoy slowly.
"
1," <i<Bottled. Dark brown, very lively head. Light vanilla aroma. Medium sweet and fairly roasty, somewhat overcarbonated. Balanced barrel character, notes of honey. Fairly low bitterness.
"
1," One of my first coffee stouts. And its actually made with espresso, not coffee, from a local coffee shop in Chattanooga. Looks black with just a little bit of light shining through, not completely opaque. Smell is of roasted espresso(coffee) and chocolate, hops are barely detectable. Taste has a lot of espresso in the front of it with chocolate and malty goodness going on. Really good taste. Lots of roasted qualities. Moutfeel is definitely thin for this, especially for a stout, but its not weightless, just needs some more body. Even though the mouthfeel is lacking, I drank about 6 of these in a night and could have had more. I love coffee stouts. So if you dont like coffee or espresso, stay away, but otherwise, this a good choice.
"
1," APR 17, 2007 11.2 oz bottle. Last of the three Chimays to be sampled, I liked this one...much like the others. Very solid beer, nice aroma, great taste, nice alc 7%. Solid all around.
"
1," Dark rich brown beer with a touch of ruby and an off white head. Stunning sweet yeasty nose with complex fruit qualities. The flavour is full, doughy and perfectly balanced between sweet and bitter and the dry peppery finish is just lovely. A great dubbel.
"
1," pretty strong offering from a small outfit in SE Portland. Not their best beer, but a good start.
"
1," Black.  Medium palate.  Tall, lacing foam.  Light bourbon in the flavor and aroma.  No so much that it ruins the beer. Sort of delicate, and subdued flavors.  Enjoyable.
"
1," A 12-oz bottle shared by joebrew. Pours a golden pale blonde brew with a thin off-white head that dissolves to a fine film. Aroma of sweet corn, a touch of wheat and straw hops. Taste is lightly carbonation, medium body with loight wheat taste. No yeast flavor or even in the aftertaste. The palate is tingly on tongue with a smooth and thin character. Finish is clean cut, with a slight sweet aftertaste. A unique wheat beer that is more like a multi-grain with a lager character.
"
1," Clear, medium brown body with a thin ring of white bubbles on top.		Smell"
1," Almost no light shines through. Heavy sediment floating around, good lacing a the head starts large then dissipates to a 1/4 inch. Smells doughy with raisin notes and a light alcoholic lingering. Very sweet, good yeast and malty flavor. Probably my new favorite Belgian Strong Ale. Delicious.
"
1," Flowery, hoppy aroma.  Copper with thin head.  Flavour had mild fruit notes and hops were distinct, but had some soapy notes.  Bitter start to finish.
"
1," Bottle shared by IMtheOptimator.  Sweet, chocolate and coffee aroma with some vinousness and a bit of bourbon in the background.  Mostly opaque dark dark brown color with a HUGE tan head.  Very carbonated, bubbly and roasted coffee flavors to start with some sweet sugary notes to follow.  The bourbon makes some mild cameo appearances in the background.  This has just the right amount of barrel flavor.  This beer is too carbonated, though.
"
1," Pours an opaque dark orange color with a very thick head even after a gentle pour.  Very yeasty aroma with hints of fruit.  The flavor is very sweet at first, but tarter fruit flavors and the alcohol bite quickly take over.  A nice smooth drink.  Not my favorite Belgian, but still very, very solid.
"
1," 33cl. Nice colour, medium carbonation. Smells typical but tastes rather flat for a abbey dubbel. Not to compare with westmalle dubbel for sure.
"
1," FEB 16, 2008 Wonderful floral aroma.  Great balance of aromatic hops and rosted malt.  Subtle combination of flavors.  Clean smooth finish.  Beautiful, subtle, complex beer.  A nice change of pace from the hit you over the head with malt and hops American RISs and IPAs
"
1," This was an interesting find at a roadside liquor store in Kokomo, Indiana.  My first impression was that this is very reminiscent of the Dark Horse stouts- it pours very dark (but not so ""molassesy"" as Dark Horse stouts) with a large tan to light brown head.  Nice complexity in the aroma- licorice, toasty sweet malt, molasses, and bourbon.  Bourbon comes up big in the flavor too, with woody, vanilla notes that complement some sweet roast and licorice.  Also had a slightly smoky flavor.  Very good but needs a bulkier body and a denser palate to reach excellence.
"
1," Bottle.  Light yeasty aroma with some sour vacuum cleaner.  Clear golden with a white head.  Lightly bitter, lightly wheaten taste.  Medium body with a trickle of carbonation.  Doesnt really have any character or style features - on the order of BMC, but with fewer headaches.  Not a lot here!
"
1," bottle from el corte ingles, lisbon. Livey carbonation. Brown redish color. Light sweetness. Malt caramel and alcohol aroma. Thick head and texture.
"
1," From bottle, into my Chimay Chalice. Dark brown, very little light passes through, with a big fluffy head. Aroma is startling with dark fruits and yeast. Taste is rich with noticeable alcohol. Wish I could afford to drink this every day.
"
1," I like this. Its big, dry and grating. Definitely my favorite here tonight.
"
1," 12oz bottle via trade.  Very dark brown in color with a one-finger whiteh head that lasts and leaves some lacing.  The aroma is pretty nice, with HUGE bourbon, backed up by ashy roast and coffee.  The flavor is all right, but WAY too big on bourbon.  That dominates the flavor, and a dry and ashy espressoish stout hides behind it.  Medium-bodied with a rather dry mouthfeel, and a bit boozy for 6%, from all the bourbon I guess.  Overall, a bit unbalanced.  If they were able to fine-tune the -bal aging though, I could see this being pretty good.
"
1," Strong floral aroma with plenty of hops... dark copper colored ale pours with a thick white head... tastes refreshing with plenty of hops ... very smooth texture that lingers in the mouth...
"
1," Cask (GBBF 2008) - Copper brown in colour. Fruity and hoppy taste with raisins and grapefruit. Fairly rich and smooth with a bit of an alcoholic kick in the finish. Like a cross between a barley wine and an IPA in some ways. Interesting.
"
1," 12 oz bottle		Hiding in a mixed six pack in the cellar I pulled this out on a whim. The result was very disappointing given my expectations and the fact that it was aged on bourbon barrels. Honestly this beer would have been better if it had been released without any extra aging. Fortunately I only had the one bottle so I am not stuck with five more.		Aroma / Appearance - The thin feeble head was timid as if ashamed to be associated with the beer beneath. The color of weathered teak at least it did a good job of complementing the base which was on that thin line between deep brown and black. Cheap Hersheys chocolate coupled with a diet cherry soft drink and a scoop of vanilla ice cream give this a cheap feel. The oak is there but not with enough force to break through more than infrequently.		Flavor / Palate - Strong notes of roasted coffee kickstart the senses. The taste profile is otherwise on par with the aroma including an afterthought of bitter oak. The creamy mouthfeel is nice but when the heaviness continues into the finish it detracts from the rest of the experience. This is basically a one trick pony - dont be fooled by the label or the additional aging. I am sure Barley Island can do better though.
"
1," 750ml. Beautifully well rounded. The flavor, the body, the carbination, the aftertaste and the aroma rely on eachother to create a very well rounded, unique and unforgettable beer. The aftertaste reminds me of taking a deep breath of fresh, cold mountain air. A very good product all around.
"
1," overall very good. Small hint of alcohol aftertaste. Best flavor as beer warms towards bottom of glass.
"
1," The aroma was malty and a little yeasty with a bit of a staleness in the background. Caramel and citrus were notable but lurking behind. The beer arrived crystal clear amber golden with a low white head which was tight bubbled and lasted to lace the glass. The flavor was nicely malty and citrusy with orange and grapefruit coupled to caramel. The beer was well balanced with a nice bittering aspect which lasted long into the dry finish. The aftertaste was citrusy and pleasant. The body was medium with a moderate level of carbonation and a creamy texture on the palate. The aroma was a bit odd, but the flavor was great. Served a bit too cold, but a nice brew.	Nip glass (8 oz) at Quigleys.
"
1," FEB 26, 2011 12 oz. Darkish copper with a humongous head even with a soft pour. Nose is big caramel, resin, and citrus. Flavor is caramel, resin, wood and orange baby aspirin. Light-medium body is smooth and watery. Another two-note blast of West Coast hops. Nothing new, and nearly well-done.
"
1," Corked bottle is cool (could they get $7 abottle if it had a twist off?) Pours like a promise. All sorts of storied aromas call out to the nose like feast fit for a king. Smokey notes, apricots, and chocolates. The sediment rocks!
"
1," Bottle @ Metro. Clear, dark brown pour with a small white head, decent retention. Aroma is yeast, roast malts, and floral. Taste is extremely full bodied, not for the faint of heart, but extremely smooth finish and a lingering taste of sweet malt. Superb.
"
