label,sentence
1,"I've been using Scalpicin off and on for many years, and they have been using the same &#34;delivery&#34; system (same container) for the entire time.  It comes in a little bottle, and you squeeze it out, and too much always comes out (the idea of it maybe?).  But it's too good a product to not purchase because of that, so I've found my own solution.  I purchased a small set of travel containers that includes a little sprayer bottle.  I empty the contents of the Scalpicin bottle into the spray bottle, and VOILA! I have a wonderful delivery system that delivers just the right amount of Scalpicin to any area on my head that needs it.  No extra Scalpicin seeps out and oversaturates or drips down my face.  It's a truly wonderful product and with this little modification, it's perfect.  The itch goes away almost immediately and I'm free of it for the entire day.  I very highly recommend Scalpicin to anyone with a scalp itch problem that isn't caused by untreated dandruff or psoriasis.  Sometimes your head just itches and Scalpicin is the answer"
1,This is MY ALL TIME FAVORITE NAIL POLISH. PERIOD. It is such a great color and it looks good with my skin color (olive). I take it with me whenever I go to the nail salon in case they don't have it. I call it true blood because it kinda reminds me of the show :)
1,"It works great to seal moisture into my hair, and also softens and protects my edges. It's very thick, so only a little is needed. If I have dry patches on my scalp,"
1,"I have been using this product for 3 weeks and have had great results. I have dry, sensitive, blemish prone skin. I'm in my late 20's with severe environmental allergies and mild acne. I cannot use Benzoyl Peroxide as it's too irritating and actually makes my skin swell.  Retinol, AHA and BHA are the only OTC products I can use without breaking out. This product is not hard on my skin and I've noticed my acne clearing since I've started using it. In the morning, I can see my blemishes have healed some compared to the night before. I have also noticed old blemish spots fading significantly.  I also like that it comes in a tube rather than a jar. The antioxidants and other ingredients won't spoil that way. Good for Neutrogena for coming out with this product!"
1,I love this mud mask. For me it's really refreshing. My skin becomes softer after applying this mask. I will definitely buy this again.
1,"I have tried the 5% and the 10% version of this bar and I would say that it is pretty effective to a degree.  The most I can use this bar is once a day every other day in the colder months and once a day every day in warmer months.  I would describe my skin as sensitive but it is not extremely sensitive like some folks I know.  I have to make sure that I rinse very well so it doesn't bleach my sheets or clothes and follow up with a good moisturizer, depending on the weather."
1,This has helped a couple of itchy areas on my body that have been resistant to other lotions and creams. It's definitely more effective.
1,"My wife bought this toner, she said:I was using Body Works's Tea Tree Toner which is supposed to help with acne and this Witch Hazel toner works ten times better. This toner will not dry out your face like the Tea Tree toner. I love that the Witch Hazel toner is alchol free and have aloe in it. I notice it helps calm my skin down after I had been using Retin-A and my face is particularly sensitive. I would even say this (along with a good moisturizer) has helped my skin over the last several weeks and contributed to my decrease in breakouts. I hardly even use my Retin-A anymore. This definitely helps control the oil production and balances out my pH."
1,I used this in the past as i like the smell. I have since switched to infinite skn toner and gave this to my mom and she loves!!!
1,I like this mask a lot because it smells yummy! And it works well to clean the pores. I would for sure get this again.
1,OPI is always great quality. This is a fun color. I'm a huge fan of neutrals. The color doesn't exactly look like the picture but I'm a fan of the color. My OPI collection is growing!
1,I realy love Orgasm blush from Nars. I always try another brands and colors but is nothing in this worls that can compare with the orgasm color . I am  will use it until I died.
1,"I was using Bare Escentuals mineral veil at $20 a pop (smaller container compared to this as well) with average results when a co-worker with fabulous matte skin introduced me to this when I finally asked her how she stayed shine-free all day when I had to reapply powder on my nose two to three times a day. She told me she uses the Maybelline Shine Free powder. I couldn't believe it but I tried it anyway because at $5 a container, I could just trash it if I hate it.I love it from the first use. It's not translucent. It has a bit of color. But the color is so light it really just perfects your foundation and give your a matte flawless finish. I dust it on top of my make up all over to set. Then I take a flat brush and pat down more powder on the oiliest parts like t-zone and area around the nose. Don't worry, it doesn't cake. The color doesn't build up and become unnatural looking either. It's so great at controlling oil, staying put, and looking great, I hardly reapply powder to my face the rest of the day. My make up doesn't end up in my smile lines either. I find that I rarely even use the powder in my compact anymore. I just keep it around for the mirror!I bought one container and it lasted me months. When I finally ran out and went back to Target for more, it was no longer on the shelves. I tried 5 other Targets around my work and home with no luck. I was so sad that it was discontinued. I ended up buying the Cover Girl powder thinking it would be the same but that powder was awful, dense, no oil control, and smelled. For the last several months I was back to using Bare Escentuals. And just by dumb luck I run into this again on Amazon tonight while trying to fall asleep. Why didn't I just check Amazon in the first place? Definitely putting it on my Subscribe and Save list so I can get it sent to my house regularly. So excited!!!My point is... try it. It's only $5. I don't think you will be disappointed."
1,I have been using Purpose products ever since I was a teen.  I used to have acne and dry skin and needed a product that I could use to moisturize my face.  Because my face is sensitive I would always break out but when the dermotologist recommended this product I was elated and am still using it to this day.  It does what it needs to do to keep my face moisturized and looking young.  I am 55 now and still have smooth beautiful skin.  I recommend this product to anyone who has sensitive skin.
0,"Decided to try this product since I've had many, many hormonal issues since going off the pill, acne and weight gain being the two biggest problems. Since going off the pill, I steadily gained 20 pounds over 2-3 years and watched my relatively nice skin become mottled and scarred. I hoped I'd be one of the lucky ones, but this product exacerbated my problems. After two dosages, I ballooned another 7-8 pounds over night, and felt crazy and hyper-emotional, like the pill used to make me feel. Needless to say, there is no way I would try to &#34;push through the estrogen dominance&#34; like so many people recommended, and I'm glad I didn't since using DIM, Evening Primrose Oil and Milk Thistle have worked so much better.Would never, never try again. Waste of money."
1,"This face soap is great for removing ALL makeup, even eye makeup which I think is just great because it saves you from that extra step of removing eye makeup and THEN the rest of your makeup.  Plus I occationally have eye lid ezcema and this has so far been the only face soap that doesnt cause flare ups!"
1,i feel there should  not be another  color.  my boyfriend loves  it.  so do i!!
1,"Love it............... it cleans skin wounderful, if u boil hot water on the stove.steam it, take a hot washcloth and let it soak for about 1 min, cool the cloth down it a lilcold water.. put the cloth on your face let it sit there for about 1 min to open your pores.take a lil bit of facial cleanser and rub it on your face, then rinse of with cold water... skin comes outlooking like milk.. wait about 2 mins then put your favorite moisturizer on your skin, head out the door.and start your day.. trus me."
1,i dont think it works for me. after i wash my hair it work for the first day or 2 when using often but it does not last or work for me
0,"I love PCA Skin.  But I have mild breakouts, more black heads and white heads and sometimes a random big zit.  I thought this would clear up my mild break outs.  Honestly I don't use it that often and my face is pretty dry.  I have oily skin but this is drying me out.  I have backed off and stopped using it. With drying out my skin am having more of a breakout more often.  So unless you have pretty bad break outs I don't recommend this.  I also use the pigmentation bar. I love this.  And I'm sticking to this one for sure.  That one helps keep my break outs at bay I think."
1,"I work in a Plastic Surgeons office, and we sell another high end mineral makeup. It cost much more than Bare Minerals. My opinion is Bare Minerals is better. It covers much better, and looks more natural. The one thing I discovered is that instead of using the brushes that are recommended, I apply with a round makeup sponge. The coverage is better that way. Also you can dab alittle more to cover any area you need to with your sponge. And if your oily at all, a must is Mineral Veil. Love this product and I have used it for years. Liquid makeup has so may fillers that are bad for your skin, and they also use dangerous ingredients like glycol.Another big plus is ease of application. Mineral makeup cuts you foundation time in half. You never have to worry about that unsightly cut off point."
1,I am a woman of simple steps so having one product that does 3 things is perfect for me.  I use this as base and top coat and it goes on smoothly and dries fast.  OPI is my favorite brand of nail products.
1,I don't use it all the time but it works really good is practical and I like how is compact
1,I love these.  I got myself two sets and moved all the blue/larger ones  in one container. I use them all the time and only aftrt I apply a heat protecting product. And then a curling cream. Leave them in for at least 15 min and done.
1,"I like this product and have returned to using it when the drugstore is out of my usual on-the-spot treatment. I use this product only at night - when the cream dries, it does leave a little flaky residue - for this reason, I would recommend using it only at night or other times when you aren't going to be out in public. It can dry out your skin a little. In the morning, I have noticed that my blemishes are much less noticable, though there are better on-the-spot treatments out there that do jsut as good of a job reducing blemishes and aren't quite as drying."
1,"I have long hair and I've been looking for the perfect towel to absorb water but be less bulky.  This towel also dries quickly, which is really nice.  I would totally recommend it.  I bought two so I wouldn't be without when one was in the laundry."
1,"I hate the smell, but there is nothing to do about it, since is too thick I thing it with lavender oil, I've been using it every night in my eye lashes and no lie, my lashes are longer that fuller. Love it. I use it in my hair ends, but I can smell the stink during the day, even if I mix it up with the other oils, anyways I'm giving it 5 stars bc it does what is made for."
1,"Im a WOC and I always wanted a yellow concealer for my under eye circles and I read the reviews and bought this one. The concealer by itself is really good quality, creamy texture, long stay,, good coverage plus in a convenient stick so u can just point n put. But honestly I gave it a number of tries and it just looked too pale on me, as in, less yellow more cream-white so it would show through even after blending and blending with my colour foundation. DOES NOT look good on me at all. I guess I'll have to find a proper yellow one in my country local brands, which cater to our skin colours. But that said, its a good product. I still use it for spot concealing."
1,"So it took me a while to decide how well I liked this eyeliner.To start off with, it has a really deep, strong color that doesn't fade, so that was a plus. The consistency of the eyeliner itself isn't too liquidy or goopy... it's a great thickness. I've used this eyeliner for a couple years now, on and off, to line my top lid and do a bit of a wing.Here's where things were iffy: after a couple of hours, the eyeliner would crack. It wouldn't smudge or bleed. It would CRACK. By the end of the day, if I hadn't reapplied it, there would be breaks in what was once a lovely smooth line. I didn't need a makeup remover wipe to take it off, I could practically peel it off. Weird!! Was it my eye? Was it the liner? I determined eventually that 95% of it was caused by the fact that the bottle of liner I was using was OLD. Like, several years old. I knew it was old from the start, but it was an otherwise great liner, so I continued to use it. It wasn't until I bought a new bottle recently that I figured this out. The new stuff will still crack occasionally in small amounts if I wear it for a long time and I guess scrunch my eyes up a lot, but nowhere near the amount it used to.The brush is advertised as tapered but it's not as tapered as I would have expected. It still has bristles; it isn't a triangular foam brush.It is indeed waterproof from personal experience.Overall, pretty good eyeliner, at least compared to some other liquid eyeliners I've tried as of late. This is definitely my go-to product and has become my daily liner."
1,Awesome deal! I have those red bumps on my upper arms and I use this stuff every time I shower. I slather a bunch onto my arms and let it sit for about 45 seconds and rinse with warm water. Red bumps are almost gone! It works great on my face during a breakout too. My skin feels really clean after rinsing off.
1,I have been using this for years.  I like that it is not oily.  I like that I can subcribe and save.
1,"I was so discouraged by the last Maybelline Mascara that I was unsure I was going to find one I liked besides the Falsies mascara. The first thing that drew me in on this was that it was waterproof, and volume. I have really thin-point-straight-down lashes, so I know I should stay away from really wet mascaras and go for volume and waterproof since they have a more ""waxy"" build. Though, this does stay wet enough to build and build to get a look I have been trying for, without massive clumping or turning my eyes into a solid mass. The second thing I was excited to see is that it came in brownish black. It is so difficult to find a mascara that is waterproof and brownish black. Usually the only waterproof one is Very Black. It looks just a touch less harsh with my skin and eyes (I have fair skin and dark brown hair), a little more natural.All in all I love this. It holds my curl and the brush is super nice and not too big.I would recommend this to anyone with thin lashes like me."
1,"I am always searching for a foundation suited for my olive skintone. This color was perfect in caramel beige and for my type of skin , Dry with oily t zone. I was so shock to find a foundation which covers minimizes my  discoloration on my cheeks and makes my skin look so much better. I was so happy ordered several more for not to run out. Thank you Amazon for carrying this product.The product is medium coverage , applied it in sections and don't need that much, this gives a better coverage to your face. Please use a light hand on application. I notice some women like to rub in their foundation like lotion. A big no , no.Thank you ,Native Rose"
1,Nice comb.  Works well in the shower when you are trying to comb conditioner through your curly hair. Wasn't to thrilled about the cheap plastic feel but it serves its purpose.
1,"it had a strong lemon fragrance that last for the whole 'burn' that I had on the incense cup.  Loved that it was not too pungent at all, but not so 'soft; that you could not even pick it up.  Will last me a long time for sure! good value"
1,"I like the way it leaves my skin feel. This has a very light fragrance, and is a good moisturizer."
0,I have the conair 1 1/4 inch hot brush but my hair is very thick and long so I wanted a bigger barrell.  This was all I could find. I read all reviews before I purchased and people either loved it or hated it.  If you have the conair first you will hate this brush.  If you have nothing to compare it to I guess it would be ok.  The cool tip at the end is too small and I kept burning my finger tips.  The on/off switch is right where your hand goes so you have to keep switching it back on.  It does not get hot enough.  If you have a lot of hair don't waste your money.  I've gone back to using my conair.  Wish it was bigger but it always makes my hair look great! I donated mine to a thrift store.  I paid for shipping and by the time I paid to have it shipped back it just wasn't worth it.  Whoever buys it will probably pay 2 dollars for it and that is about what is was worth to me.  Someone please come out with a 1 1/2 inch hot brush!!!!
1,"I am a devotee to this serum, it does wonders for my skin. I've always been complimented on my skin, but the lack of sleep and long work days haven't done it any good. This serum is a truly regenerating serum. I put it on every morning before any makeup and the results are visible. When I stop using it my skin becomes less smooth and does not glow.I also tried the Olay ProX range but it is a little too much for me right now being in my 30s. This fragrance free serum is just the perfect thing. I have combination skin and it works well for me. Sometimes I don't get it as it is pretty pricey but I can tell the difference in my skin when I am using this serum so I caved in and signed up for a subscription on Amazon. The one with the SPF factor is not as good as this one, nor the one with ""Touch of Sun"" tanning. This is THE best, and gentlest anti-aging product I've found till date.The greatest compliment I can give is that if I had to choose one face moisturizer for the rest of my life it would be the regenerist."
0,"I tried this a while ago, back when I had bad body acne in my teens. The fragrance only irritated my skin and it was only after using the facial wash that I realized that I was sensitive to salicylic acid. I gave this to a friend, and it worked very well for her because she doesn't have sensitive skin."
1,"Cleans and moisturizes without drying, and without leaving skin oily.  Minimizes acne flare ups.  I haven't had any acne problems once I started using the product again.  Natural - Not a lot of chemicals.  Good for the skin."
1,"Right amount of coverage!Not too much , but if you need more you can just apply some more !"
1,"This is my third attempt to find a reasonably priced mascara that didn't give me dark smudges under my eyes after only a few hours. The Maybelline Great Lash out performed two Loreal mascaras, but still did not give me the long (8 hours) wearing time I prefer.If you don't mind checking every few hours to dark smudges then this is an OK product. I will keep searching!"
1,Cheaper than the name brands but works the same!~Star Nail Pen-Style Polish Corrector...arrived super fast and a lot less expensive than the Cutex brand!~ I recommend these!~
0,"Please don't buy this product, I bought it and it was completely dry even though the packaging was completely sealed.... I haven't see it sold anywhere else, so I am guessing its really old, i'm really disappointed in this"
1,"This is a strange product.  You must get a small amount on your finger tips and apply to a wet face to ""activate"" it.  It is fairly dried out and thick in the jar but I am told this is normal.  It does however do wonders for your skin.  I use it every couple of days and it never  irritated me.  Excellent exfoliator and smells pleasant."
1,"I use this for smoothing my skin, wrinkles, and Blemishes! It is like Magic on acne and seems to clear up problems within 1-2 days for me. I use it in the morning also if I have any trouble spot not on my face. I also put this on my hands and elbows to smooth them as well.Without store deals & coupons locally, this seems to be the best deal for this product as well."
1,"I use this after every workout. It cleans my face and neck without leaving my skin dry. My skin feels so smooth and supple and the scent is very pleasing to me. I have been keeping it in a zip-lock in my gym bag, just in case the top comes loose, and I have had no spills. Even though I use this stuff every time I work out (about 8-10 times a week), I can tell that this is going to last me a long time! I highly recommend this product and will buy again in the future."
1,"I waited an entire month to finally post my review for this face masque. I bought it because of all the positive reviews.Immediately, I was impressed by the smell. I know some people don't like it, but the minty smell was something I wasn't used to for a facial masque.  Before I tell you how well the product worked, I must first tell you, that I have the most difficult to tame acne a person could have. Doctors' prescriptions, and various attempts to cure it has all been for naught. I HAVE tried everything possible.I used the masque as specified once a night for an entire month, and here is what I have to say about the results.The mask is like any other mask, but after washing it off, your face feels super refreshed. I figured I'd see some awesome results because it made me feel awesome, or even just smaller pores..but I wasn't so lucky. My acne had not decreased, nor did my pores shrink anywhere on my face. The only benefit I achieved from a month of using the masque, was healthier feeling skin. The problem is my skin is still plagues with acne, and this masque is supposed to reduce it.I can't be super harsh on it, because I'm a special case, and I'm sure people with average acne love this product, but it is not any more powerful than other products around.ProsMinty SmellImproved Skin HealthConNot Effective against severe acneUPDATE*After months of treatment with solodyn pills and retin-a, I've improved dramatically. If your acne is really bad go to a dermatologist and have these prescribed. This facial masque is nice and all, but it is no substitute for medical treatment."
0,"I rarely ever return items because it's such a hassle. But this, is being returned immediately. The idea is actually very good- it has a side heater to heat up the clips as well as the rollers, a feature I've never seen before. However, the clips do not hold- at least not in my long hair. No matter how many times I tried, the rollers would always fall out within a few seconds. Even when I stayed completely still (very difficult when putting in the remaining rollers) they would still fall out. They never stayed in long enough for me to see how well the curlers worked."
1,I've always liked this as a final part of my make-up regime. It really seems to set my base make up and it's a great powder. After finding the right shade you'll be in love with this product.
1,"I have a lot of hair that lays flat on my head. This wonderful product is easy to use and give me the body I want. I cannot believe how simple it is to use. Per instructions I waiting until my hair was about 1/2 dry, then I sectioned it off, and started drying. I cannot believe how much body my hair has with no products! And it stays that way without any hair spray.  Seriously love it and wish I had purchased one a long time ago.PS: I'm lazy and don't want to waste hours drying and fixing my hair. This does it in one step of drying and styling."
0,"Nice spray, but as I have arthritis in my hands, the deodorant cream spray was too large for me to use.  Nivea Rool-on and Ban Roll-on deodorant are better for me--both available on Amazon!  I especially like the Nivea Roll-on as I have sensitive skin!"
1,This color goes on well and it goes with absolutely everything. Even darker colors work well with it if you have a fair to medium skin tone.
1,"I have acne prone skin and try to stay as natural as I can with facial products. I've always avoided toners because most have alcohol - something that makes my skin worse, but that didn't keep me from searching for one. I had heard of witch hazel before but the smell scared me off instantly. I stumbled upon this by pure accident. I was pleasantly surprised! The rose scent is light and fades rather quickly and I feel does an excellent job of clearing off the last remnants of make up from my skin. It doesn't irritate though I have found if I use too much I can feel it on my face. It becomes almost sticky. All in all I'm happy with my purchase and recommend it to anyone with acne prone skin looking to add a toner to their regimen."
1,I ordered a second one. It works! My (varicose) veins are almost unnoticeable. I don't think it helps the spider ones.
1,"works great, easy to use and safe on hair. My hair does not feel damaged or fried. Very happy with this item"
1,"I got this because I have fine, wavy brunette hair that often frizzes.- I wanted something that will reduce fly-away hair- I wanted a way to style my hair super fast between washes and still look good.This does the trick.- Variable heat - great.- Tip stays cool so you can actually handle both ends.- Nibs on the brush stay cool while the barrel heats up so I don't burn my skull Ever anymore.- Super fast warm-up time.- I can use it to straighten my hair by just drawing the brush through my hair straight- I can use it to curl my hair by turning it while the hair is wrapped around it.It does risk tangling if you wrap long hair around it more than twice, so I try not to do that.All in all, I love this puppy.  Highly recommended."
1,"The first thickening shampoo that works on my fine hair. I have tried all the expensive brands, and this one is the best by far."
1,"I've been using this mascara for years because all others will smudge.  Even the ""smudge resistant"" or ""smudge proof"" variety cannot hold a candle to this mascara.  It applies in a way that creates little tubes on your lashes that will stay on until you take them off.  And removal is easy.  In the shower just wet your face and use your fingertips in a soft downward stroke to gently coax them off.  Over the sink, wet your face and use a washcloth to remove them gently.  Use the same motion with the washcloth as used to apply mascara. One tip:  If using a lash comb to separate the lashes, a metal lash comb works best and do it before the mascara dries."
1,This is a one coat polish that has a really pretty shimmery look to it which gives it depth.  This is one of my favorite blue polishes...and I have tons of blues.
1,"I have used Olay products since they only had &#34;Oil of Olay&#34; back when I was 16 yrs. old. At my age, 57, I don't have the wrinkles or dry skin that other people my age have. I occasionally  have tried other products, but never twice. I always go back to Olay, because it feels the best on my skin and does what it says it will do. The serum is especially creamy, but light weight."
1,"This is an awesome conditioner for dry hair that needs a little bit of protein and a dose of moisture. The conditioner is somewhat thick so a little goes a long way. This leaves my dry, thick, curly/coily hair soft yet strong. I also use this as a deep treatment once a month by adding a heat cap. Overall, I am very satisfied with this purchase."
1,"Love this product. Good for Use daily. It is lightweight so you don't feel like your face is caked with makeup, it is compact to fit in any makeup kit."
1,"I have fair, pinky toned skin and wear cool colors. This polish is a thicker cream, a little harder for me to apply. It is a soft, slightly pinky, light neutral. I can wear this polish with any of my clothes and never have a clash. Being a light color, tiny chips or tip wear are not so noticible.I have used one coat alone, without base, when I just had t get my nails done to go out of the house. It gives a very soft barely-there cover to bare nails I didn't get to buffing and looking decent. Normally, this would be 2 coats, that go on a bit thick, over base coat, and a clear top coat. A very light, finished look I really like.I love OPI polishes because beside wearing well, there is a complexity or depth to all their colors. Never a like slapping on house paint look."
1,"Can't believe this brush was so inexpensive.  I love it - finally a brush where my hair does not get caught in the groove connecting the handle to the brush (this is all in one piece so there is nothing to get caught in).  It's almost impossible to break any hairs with this brush.  This will def help prevent split ends.  I wish the handle were slightly longer, but other than that it's perfect.  Makes styling my hair a breeze!!"
1,It's not nearly as bright as the picture. It's actually more of a deep metallic blue. I'm actually pretty bummed about it.
1,"When I spray it on, I can't spell it after the first few minutes. My first Ralph Lauren fragrance was Ralph Hot. I really like it because it has a distinct scent and lasts all day. It's suited more for evening wear and that's why I wanted to purchase this scent. I'm glad I decided on the 1 oz. jar, because I have many other fragrances I can smell and prefer."
0,The pencil part is so hard I cannot line the rim of my eyes at all and it's also difficult to use it on my eyelids. It's fine for the eyebrow if that's all you want it for.
1,"Noticed results after about 4 days. Feces is grass green & odor has been reduced. I have noticed a difference in body odor. I still get it, just not as strong. I've been taking 4 a day & am over weight."
1,"I was sucked in by the eyelash craze. I tried strip lashes, but had to take them off daily. I watched some videos on how to apply these flares and ordered this - amazing deal on Amazon! I practiced applying these using Duo dark glue and my lashes came out fantastic!  The lashes lasted about a WEEK! It took about 45 minutes (perfectionist) to apply; short flares at inner corner, medium lashes on most of the lash line and long flares at the outer corner. I had such a natural result! My sister-in-law wants me to do hers! Even my husband liked them and he hates when I even wear makeup! Lol I just ordered another 6-pack in anticipation of my friends asking me to do theirs. HIGHLY RECOMMEND THESE LASHES! They look very natural when applied with using about 12 flares per eye."
1,"And I'm pale, thus the 5*'s for ""Orgasm"".  This is a pricey blush but I haven't been able to find a suitable duplicate in any other brand that matches the blend-ability, wear-ability and the pretty pinky-peach slightly shimmering shade that looks very natural on my ghostly skin.  I should also note that I am a klutz of the highest order and have lost numerous blushes when they've slipped out of my hands and hit the tile floor.  This blush has miraculously stayed intact despite numerous hard drops and I have to credit that to the nice packaging it is encased within.  I highly recommend this shade to klutsy, pale folks or those looking for just a hint of color."
0,I used for 2 months and saw no results or change in skin firmness
0,"I really don't see any difference using products such as this on me.  If I had, Olay would be my preferred brand.  Don't waste your money, just buy a good moisturizer and cleaner."
1,"This cover stick lightens under the eyes. it's not heavy, and it stays on. In the drug stores etc, I can't find the right color--but I found it here. YAY! What are you waiting for?"
1,"It has a nice glow, not glittery at all so perfect for daily wear, but the color is a little lighter than I thought, since I have yellow skin tone it has a rather subtle appearance. Overall it is okay"
0,"Between this Neutrogena Spot Treatment and Oxy Spot Treatment Maximum, there is no contest! The Oxy works and the Neutrogena does not, pure and simple. I have only the occasional pimple these days, but want a treatment that quickly dries up the oil  and inflammation. The Oxy costs more but is worth the price, the Neutrogena does nothing (as far as I can tell) as a spot treatment. A better medicine will prevent scarring and disfiguring marks on your face! Early application of effective medicine can stop an emerging blemish before it becomes much worse. The Oxy Spot Treatment Maximum did a far better job for me."
0,"Fake rose smell, it was pleasant. This just wasn't the toner for me. Made my face worse with this and Neutragena Oil Free Acne Wash."
0,I Love Rose Scent but....I had to literally throw this away!The scent .... was so STRONG...it gave me a headache!I have never had trouble with any product where the Rose scent was too strong!
0,"They are a quite big so i cut them in half to get more use out of it. I would use this 2-3 times a week for the past couple of months and have not seen any improvement. If anything i broke out slightly more, nothing major. Not worth it my opinion."
1,"This seems to be a very nice body wash.  The pump was chipped  when it arrived but replaced it with another pump I had,"
1,This is my favorite mask of all the different ones that I have! It works wonders for scars! I highly recommend this facial mask!!
1,You really can't beat the price of this product.  I use this for &#34;pre-pooing&#34; my hair. I mix it with coconut oil and it gives the mixture a nice consistency. I wouldn't use it as a deep conditioner or a leave in conditioner but it would make a nice cowashing conditioner.
1,I didn't use it past a week. The reason why is that it's smelled kind of funny. will look for another product that doesn't smell so perfumy.
1,"I use the Great Lash with a curled brush and love it. I've tried the straight brush and unfortunately it makes my skinny lashes clump together. The curled brush however goes on evenly without globs. If you go through mascara monthly like I do, this is an inexpensive solution to having great lashes!"
1,"this color is perfect for summer, exaclty like in the picture, i get a lot of compliments from this colour"
1,"Next to the old Pantene, this is the best for removing residue and oil and grease from the scalp.  Recommend highly"
1,"I love using this lotion because it does an excellent job of removing dead skin cells. In the process, my skin appears even."
1,I love it!!!!!!
1,"The product's good, so I set up an Subscribe & Save for ir, as well as the Regenerist Eye. But it seems that every time I add some other item to my cart, I get a message telling me that the price of these two items has INCREASED since I put them in my cart (on Subscribe & Save).  Today it's already happened... TWICE!  There may be subscribing going on, but the saving part is dwindling to the point that I'm prepared to CANCEL my S&S with Amazon, and just buy it at Costco!"
1,This is a great addition for Spring and Summer.  It's clean and fresh and a great simple fragrance to have on hand.
1,I don't like soaps that don't really &#34;clean&#34; and this one leaves my face feeling like I have actually washed it. Recommended by my dermatologist. It also doesn't strip my face at the same time. Good for those with not-young skin (I am 39) but who have oily skin considering their age.
1,"Like everything else, you have to read, and follow the instructions in the pamphlet that comes with the product of hair color. What I like about it, is, that it is easy to use and gives you an excellent result."
1,very good ingredient.. and smell was wonderful.. everything was good.. some people may do not like because it does not make enough forms.. but i knew more form means more chemical.. so i loved it..
1,"I don't usually wear makeup, as it's not really a good fit for my occupation. I decided to try this out, and I like the way it works. It doesn't leave my lashes think or clumpy. The company has fast shipping and great packaging."
1,"This is another mask that I love. I use it weekly or bi-weekly. You put it on, let it dry and pull it off. It is thick and very moisturizing, helps to pull of gunk and dry skin and leaves  my skin bright, clean and happy."
1,Clears up my skin and gets rid of any excess oil or dirt. You can use it in between face washes or right after. Has a nice smell also.
0,I have used electric curlers for 25 years and this is the worst product I have ever purchased. Extreme heat in 75 seconds? Lie! How about mediocre heat in 10 minutes! Don't waste your money. Also the clips are terrible and DO NOT secure the curler. Just bad all around.
1,"Compared to some of the brand name cleansers out there, this inexpensive cleanser by Aveeno gets the job done equally well. I love the way it cleans away make-up without leaving my skin too dry, and truly makes my skin feel refreshed and clean. Excellent value for money!"
0,"I put it on my hair as my friend advised me as its good for anti hair loss, but it gave opposite result I lost my hair, moreover there appeared something like scurf."
1,We use this exclusively for removing grease and oil from clothing before washing because it works great.  We pretreat the stains and let the item sit and then throw it in a cold wash and this removes almost everything.  I can wash light blue work jeans covered in black grease stains and make them look practically new.  Fantastic!
1,"I've never used a curling iron like this, it's not bad but I'm a bit uncoordinated and clumsy so I can't seem to use it well. I'm still trying!"
0,"It looks ok when you initially put it on, then within an hr or so the lashes start to look dull (not much length or volume)."
1,This comb does a good job getting tangles out without hurting the hair. Gradnkids love having me combg their for them
1,"Easy to use and lasts a long time... The powder henna is the best dye I have ever used.  Not only does it NOT do any damage it leaves my hair extremely shiny and beautiful.  The color is very rich.  I really mean it, NO damage.  I leave it in my hair for two hours under a plastic cap and it can even be left on all night although I personally never tried that.  The only drawback is that the powder is very gritty and takes a bit more work to work it through your hair.  You can't use a bottle to apply it.  I use a bowl and wear plastic gloves and slop it on with my fingers then massage it in.  Honestly I will never go back to using a regular dye on my hair... I love Colora Henna powder.  I use Red Sunset.  By the way, the creme color doesn't work well at all, USE the powder.  Don't be alarmed by it being a green powder, the color result on the red sunset is auburn.  It also smells a bit like alfalfa or tea to me, but I like that smell anyway..."
1,this works and I see noticeable results but i need to get a bigger tube i dont know if i should put out the money
1,"I've used a lot of eyelash adhesive in my life, but this is by far the best.  It stays put and dries well!  I love this stuff."
1,"I actually like this stuff a lot.  I use it as a conditioner wash (over the original mane n tail bottle, like a 2-step for more moisture) and sometimes for wash days to detangle my hair while it's wet.  My hair feels softer when I do the process.  The smell is not bad and it's thick in consistency.  It says leave it in for 1-2 minutes before rising it out, but since I have kinkier hair I have to keep it in longer which is fine it doesn't break my hair off."
1,"I keep it on my vanity and use it to ready my skin for applying moisturizer - helps absorption, or before applying makeup - helps blending.  The 5oz size is just right.  Only wish Evian would also make these in decorator cannisters so it is less like displaying their brand name on my vanity table."
1,I felt underwhelmed by this lotion after all of the positive feedback I read in the reviews before purchasing it. It makes my skin feel sticky and I have not noticed any improvement in my skin tone or texture.
1,Saved a couple dollars than if I went to the MAC store will shop again if she has more thanks a bunch!
1,"This towel is a must have for curly hair care.  I decided to buy this after reading online that normal towels cause frizz in curly hair.  I ultimately bought this towel at Bed Bath and Beyond because I couldn't wait for 2 days for this to come via UPS.  I paid slightly more than it sells on Amazon.Overall, I'm pretty happy with how it works, it takes a lot of moisture out of my hair. I give it only 4 stars because it doesn't reduce frizz as much as I had hoped even though I have been using it in conjunction with the curly girl method.  Another potential problem with the towel is that if you have really long hair, it will stick out the bottom of the towel (note that the towel is only 19 inches wide).  My hair is a few inches below my shoulders and it only sticks out the bottom of the towel when my hair is getting too long and it is time for a hair cut.I think some of the other reviewers overstate the effectiveness of this towel.  However, I have very thick hair, so maybe it works better for people will thinner or shorter hair."
1,"I used to spend $20 plus on mascara's bc I have no eyelashes, well small blond ones anyways and this one is less then $7 and works just as good as the department store brand."
